early_short_stories_0541.wav|а котика покармливал булкой с молоком. Однажды он даже бросил котику кусок мяса|а котика покармливал булкой с молоком. Однажды он даже бросил котику кусок мяса
early_short_stories_0542.wav|и, глядя из окна, сказал почтительно стоявшему сзади ученику: — Славный экземпляр. Я на нем намерен показать вам этот опыт.|и, глядя из окна, сказал почтительно стоявшему сзади ученику: — Славный экземпляр. Я на нем намерен показать вам этот опыт.
early_short_stories_0543.wav|Стоит попытать. — И вы надеетесь, Иван Михайлыч, что удастся? — робко спросил ученик. — Н-да.|Стоит попытать. — И вы надеетесь, Иван Михайлыч, что удастся? — робко спросил ученик. — Н-да.
early_short_stories_0544.wav|Увидите, что он очнется. И «Михайлыч» действительно «попытал».|Увидите, что он очнется. И Михайлыч действительно попытал .
early_short_stories_0545.wav|Однажды, когда Котька сидел в дворницкой, «профессор» ласково взял котика на руки и унес его к себе. Там уже сидели несколько учеников.|Однажды, когда Котька сидел в дворницкой, профессор ласково взял котика на руки и унес его к себе. Там уже сидели несколько учеников.
early_short_stories_0546.wav|«Профессор» обернул шею котика толстым «шпагатом», взял в руки один конец и дал другой молоденькому студенту.|Профессор обернул шею котика толстым шпагатом , взял в руки один конец и дал другой молоденькому студенту.
early_short_stories_0547.wav|— Гм... — осмелился сказать тот, заикаясь и робея. — Не лучше ли... было бы... прирезать?..|— Гм... — осмелился сказать тот, заикаясь и робея. — Не лучше ли... было бы... прирезать?..
early_short_stories_0548.wav|— Ах, нет, нет, — нетерпеливо возразил «Михайлыч», — ведь нужно, чтобы ни одна ткань не была разорвана. Неужели вы и этого не знаете?|— Ах, нет, нет, — нетерпеливо возразил Михайлыч , — ведь нужно, чтобы ни одна ткань не была разорвана. Неужели вы и этого не знаете?
early_short_stories_0549.wav|Мы дернем сразу, это не будет мучительно.|Мы дернем сразу, это не будет мучительно.
early_short_stories_0550.wav|Котик ласково поглядывал на них веселыми глазками. У него были славные синие глазки; котик был еще так молод, что они не успели позеленеть.|Котик ласково поглядывал на них веселыми глазками. У него были славные синие глазки; котик был еще так молод, что они не успели позеленеть.
early_short_stories_0551.wav|«Михайлыч» и студентик плотно ухватили концы «шпагата» в руки, поправили петлю на шее котика и разом дернули...|Михайлыч и студентик плотно ухватили концы шпагата в руки, поправили петлю на шее котика и разом дернули...
early_short_stories_0552.wav|Выбежав из дворницкой, Котька искал своего приятеля.|Выбежав из дворницкой, Котька искал своего приятеля.
early_short_stories_0553.wav|Он забирался и в конюшню, и в погреб, и в сарай. Наконец он вылез через слуховое окно на крышу флигеля и оттуда увидел котика.|Он забирался и в конюшню, и в погреб, и в сарай. Наконец он вылез через слуховое окно на крышу флигеля и оттуда увидел котика.
early_short_stories_0554.wav|Котик лежал на столе у «Михайлыча», подняв лапки кверху, оскалив зубы и выпучив глаза.|Котик лежал на столе у Михайлыча , подняв лапки кверху, оскалив зубы и выпучив глаза.
early_short_stories_0555.wav|«Профессор», вертя в руках проволоки своей машины, злобно говорил: — Ничего не выходит! Не хочет очнуться. Околел,|Профессор , вертя в руках проволоки своей машины, злобно говорил: — Ничего не выходит! Не хочет очнуться. Околел,
early_short_stories_0556.wav|абсолютно околел. Верно, проклятый ток недостаточно силен. Ну, делать нечего,|абсолютно околел. Верно, проклятый ток недостаточно силен. Ну, делать нечего,
early_short_stories_0557.wav|нам придется просмотреть все это по книге и по рисунку. Котька поднял с крыши осколок черепицы и швырнул его в окно.|нам придется просмотреть все это по книге и по рисунку. Котька поднял с крыши осколок черепицы и швырнул его в окно.
early_short_stories_0558.wav|Котька был еще мал, но умел ловко кидать камнями. Стекло зазвенело, а «профессор» отчаянно вскрикнул и схватился за голову.|Котька был еще мал, но умел ловко кидать камнями. Стекло зазвенело, а профессор отчаянно вскрикнул и схватился за голову.
early_short_stories_0559.wav|— Морока с этим мальчишкой, — кричал через минуту дворник.|— Морока с этим мальчишкой, — кричал через минуту дворник.
early_short_stories_0560.wav|Чочара|Чочара
early_short_stories_0561.wav|Третьего дня вечером нам, собравшимся по обыкновению в caffè Greco на via Condotti, было особенно скучно.|Третьего дня вечером нам, собравшимся по обыкновению в на , было особенно скучно.
early_short_stories_0562.wav|(сноска: кафе Греко|сноска: кафе Греко
early_short_stories_0563.wav|на рим. ул. Кондотти было местом встреч художников, писателей, композиторов со всего мира.)|на римской. улице. Кондотти было местом встреч художников, писателей, композиторов со всего мира.
early_short_stories_0564.wav|Дождь хлестал упорнее, чем когда-либо. Кроме нас, в кафе никого не было. Мы только что окончили разговор о натурщицах.|Дождь хлестал упорнее, чем когда-либо. Кроме нас, в кафе никого не было. Мы только что окончили разговор о натурщицах.
early_short_stories_0565.wav|Больше говорить было не о чем. Идти домой под проливным дождем тоже не хотелось...|Больше говорить было не о чем. Идти домой под проливным дождем тоже не хотелось...
early_short_stories_0566.wav|Вдруг старший из художников, полуседой импрессионист М., поднял голову и проговорил:|Вдруг старший из художников, полуседой импрессионист М., поднял голову и проговорил:
early_short_stories_0567.wav|— Я вам расскажу историю о натурщице — в этой истории я был одним из действующих лиц. Ладно? Мы сразу оживились.|— Я вам расскажу историю о натурщице — в этой истории я был одним из действующих лиц. Ладно? Мы сразу оживились.
early_short_stories_0568.wav|Александр принес кофе, мы уселись поудобнее; М. начал свой рассказ.|Александр принес кофе, мы уселись поудобнее; М. начал свой рассказ.
early_short_stories_0569.wav|— Было это десять лет тому назад, здесь же, в Риме.|— Было это десять лет тому назад, здесь же, в Риме.
early_short_stories_0570.wav|Я задумал картину «Купающаяся Джульетта» и подыскивал подходящий оригинал. Это было трудно.|Я задумал картину Купающаяся Джульетта и подыскивал подходящий оригинал. Это было трудно.
early_short_stories_0571.wav|Дело не в том, конечно, что моя Джульетта должна была быть почти подростком. Дело в идее этой картины.|Дело не в том, конечно, что моя Джульетта должна была быть почти подростком. Дело в идее этой картины.
early_short_stories_0572.wav|Она должна была выражать полную, настоящую невинность.|Она должна была выражать полную, настоящую невинность.
early_short_stories_0573.wav|Купающаяся Джульетта должна была любоваться своею красотой и сознавать ее, но в то же время быть совершенно чистой духовно и даже не подозревать, что в ее красоте есть что-нибудь грешное,|Купающаяся Джульетта должна была любоваться своею красотой и сознавать ее, но в то же время быть совершенно чистой духовно и даже не подозревать, что в ее красоте есть что-нибудь грешное,
early_short_stories_0574.wav|запретное. Она должна была любоваться своим телом с той же невинной простотой, с какой любовалась бы хорошенькой игрушкой|запретное. Она должна была любоваться своим телом с той же невинной простотой, с какой любовалась бы хорошенькой игрушкой
early_short_stories_0575.wav|или свежим, румяным яблочком. Понимаете? А такого выражения «из головы» не напишешь. Надо было найти его в натуре.|или свежим, румяным яблочком. Понимаете? А такого выражения из головы не напишешь. Надо было найти его в натуре.
early_short_stories_0576.wav|Изволь, ищи, в нынешние дни, когда у людей воображение до того развращено, что матери считают неприличным кормить грудью своих детей при мужчинах.|Изволь, ищи, в нынешние дни, когда у людей воображение до того развращено, что матери считают неприличным кормить грудью своих детей при мужчинах.
early_short_stories_0577.wav|Я каждое утро проходил по нескольку раз по piazza di Spagna и искал свою Джульетту.|Я каждое утро проходил по нескольку раз по и искал свою Джульетту.
early_short_stories_0578.wav|Эта площадь была и тогда местом сборища крестьянок из округа Рима, среди которых мы, художники, находили себе натурщиц.|Эта площадь была и тогда местом сборища крестьянок из округа Рима, среди которых мы, художники, находили себе натурщиц.
early_short_stories_0579.wav|Вы, может быть, не знаете, что народ называет их le ciociare.(сноска: ciociare — Крестьянка|Вы, может быть, не знаете, что народ называет их . сноска: — Крестьянка
early_short_stories_0580.wav|по-итальянски) Я долго искал и не находил.|по-итальянски Я долго искал и не находил.
early_short_stories_0581.wav|Наконец, в одно воскресенье я невольно обратил внимание на красоту молоденькой, лет пятнадцати, чочары, которая пила воду у каменной лодки, служащей бассейном фонтана|Наконец, в одно воскресенье я невольно обратил внимание на красоту молоденькой, лет пятнадцати, чочары, которая пила воду у каменной лодки, служащей бассейном фонтана
early_short_stories_0582.wav|на piazza di Spagna. Только завидя ее, я сейчас же подумал: Eccola!(Вот она!)|на . Только завидя ее, я сейчас же подумал: ! Вот она!
early_short_stories_0583.wav|Я позвал ее к себе в студию, сговорился с нею, и с того же дня она начала позировать.|Я позвал ее к себе в студию, сговорился с нею, и с того же дня она начала позировать.
early_short_stories_0584.wav|Когда она снимала с головы уродливый убор, который носят чочары, что-то вроде пледа, сложенного вчетверо, она казалась еще лучше.|Когда она снимала с головы уродливый убор, который носят чочары, что-то вроде пледа, сложенного вчетверо, она казалась еще лучше.
early_short_stories_0585.wav|Звали ее Анджолита. Она была очень разговорчива, и во время работы мы постоянно болтали с нею. — Анджолита, — спросил я ее однажды,|Звали ее Анджолита. Она была очень разговорчива, и во время работы мы постоянно болтали с нею. — Анджолита, — спросил я ее однажды,
early_short_stories_0586.wav|— в моей стране, в России, очень трудно найти оригинал для картины. Там девушки стыдятся позировать. Я бы хотел знать, отчего это? Ведь ты не стыдишься?|— в моей стране, в России, очень трудно найти оригинал для картины. Там девушки стыдятся позировать. Я бы хотел знать, отчего это? Ведь ты не стыдишься?
early_short_stories_0587.wav|Вопрос был неосторожный, но я не раскаялся, что предложил его. Она расширила глаза, словно удивилась, и ответила:|Вопрос был неосторожный, но я не раскаялся, что предложил его. Она расширила глаза, словно удивилась, и ответила:
early_short_stories_0588.wav|— Стыдиться? Но ведь синьор сам понимает, что это глупо.|— Стыдиться? Но ведь синьор сам понимает, что это глупо.
early_short_stories_0589.wav|Как я могу стыдиться того, что я хорошенькая и что синьор нашел, что с меня стоит написать картину? В прошлое воскресенье il tata|Как я могу стыдиться того, что я хорошенькая и что синьор нашел, что с меня стоит написать картину? В прошлое воскресенье
early_short_stories_0590.wav|(отец) повел меня в галерею; там масса картин, где изображены раздетые женщины,|отец повел меня в галерею; там масса картин, где изображены раздетые женщины,
early_short_stories_0591.wav|и если сам папа велит сохранять эти портреты, то нечего стыдиться.|и если сам папа велит сохранять эти портреты, то нечего стыдиться.
early_short_stories_0592.wav|Ecco! Il tata прочел в каталоге и сказал мне, что для многих из таких картин позировали графини и принчипессы...|! прочел в каталоге и сказал мне, что для многих из таких картин позировали графини и принчипессы...
early_short_stories_0593.wav|Клянусь честью, тут я поверил в могущество древнеитальянской крови и в живучесть итальянского духа!|Клянусь честью, тут я поверил в могущество древнеитальянской крови и в живучесть итальянского духа!
early_short_stories_0594.wav|У этого народа было столько любви к красоте, что графини и принчипессы соглашались во имя этой красоты позировать перед художниками,|У этого народа было столько любви к красоте, что графини и принчипессы соглашались во имя этой красоты позировать перед художниками,
early_short_stories_0595.wav|и народ сохранил в себе эту древнюю черту до нашего хмурого fin-de-siècle. (сноска: Конец века) Но это в скобках.|и народ сохранил в себе эту древнюю черту до нашего хмурого - - . сноска: Конец века Но это в скобках.
early_short_stories_0596.wav|По ответу Анджолиты вы можете судить о том, насколько она подходила к характеру моей картины. И действительно, работа подвигалась вперед быстро и удачно.|По ответу Анджолиты вы можете судить о том, насколько она подходила к характеру моей картины. И действительно, работа подвигалась вперед быстро и удачно.
early_short_stories_0597.wav|Черт побери! Я не окончил ее и не окончу никогда!|Черт побери! Я не окончил ее и не окончу никогда!
early_short_stories_0598.wav|Однажды утром, выходя из этого самого caffè Greco, я встретил на улице молодого человека, лицо которого показалось мне знакомым.|Однажды утром, выходя из этого самого , я встретил на улице молодого человека, лицо которого показалось мне знакомым.
early_short_stories_0599.wav|Пройдя пять шагов, я вспомнил, что это был Генрих Потоцкий, мой бывший однокашник, чудный, душевный малый, но мистик,|Пройдя пять шагов, я вспомнил, что это был Генрих Потоцкий, мой бывший однокашник, чудный, душевный малый, но мистик,
early_short_stories_0600.wav|оставивший гимназию после пятого класса и поступивший потом в какую-то клерикальную школу в Кракове.|оставивший гимназию после пятого класса и поступивший потом в какую-то клерикальную школу в Кракове.
early_short_stories_0601.wav|Я бросился за ним, и он сейчас же узнал меня. Мы встретились очень радушно.|Я бросился за ним, и он сейчас же узнал меня. Мы встретились очень радушно.
early_short_stories_0602.wav|На радостях я чуть было не позвал его в caffè Greco, но вовремя вспомнил направление его мыслей и воздержался.|На радостях я чуть было не позвал его в , но вовремя вспомнил направление его мыслей и воздержался.
early_short_stories_0603.wav|Я повел его в свою студию, которая была тут же, на via Corso; квартира моя была далеко, на Транстеверинской стороне.|Я повел его в свою студию, которая была тут же, на ; квартира моя была далеко, на Транстеверинской стороне.
early_short_stories_0604.wav|Оказалось, что Генрих жил уже вторую неделю в Риме.|Оказалось, что Генрих жил уже вторую неделю в Риме.
early_short_stories_0605.wav|Видеть Священный город было его мечтой, и осуществить ее помогли ему какие-то краковские отцы, выдававшие ему пособие.|Видеть Священный город было его мечтой, и осуществить ее помогли ему какие-то краковские отцы, выдававшие ему пособие.
early_short_stories_0606.wav|Он собирал здесь материалы для работы по истории папского престола. Я показал ему свои картины и, конечно, Джульетту.|Он собирал здесь материалы для работы по истории папского престола. Я показал ему свои картины и, конечно, Джульетту.
early_short_stories_0607.wav|Увидев ее, он покраснел, быстро отвернулся и сказал: — Мой бедный друг, ты все еще не поправился?|Увидев ее, он покраснел, быстро отвернулся и сказал: — Мой бедный друг, ты все еще не поправился?
early_short_stories_0608.wav|— Подожди, Генрих, — ответил я, — я рассчитываю на то, что именно ты одобришь идею этой картины.|— Подожди, Генрих, — ответил я, — я рассчитываю на то, что именно ты одобришь идею этой картины.
early_short_stories_0609.wav|Но когда я разъяснил ему, в чем моя идея, он ужаснулся. — Это ты называешь невинностью?! — спросил он взволнованно.|Но когда я разъяснил ему, в чем моя идея, он ужаснулся. — Это ты называешь невинностью?! — спросил он взволнованно.
early_short_stories_0610.wav|— Это? Господи! Да ведь твоя Джульетта не знает, в чем добро и в чем зло, и именно из этого неведения надо выводить человека,|— Это? Господи! Да ведь твоя Джульетта не знает, в чем добро и в чем зло, и именно из этого неведения надо выводить человека,
early_short_stories_0611.wav|чтобы он не совершал зла, принимая его за добро! В эту минуту дверь моей студии отворилась. Это Анджолита явилась позировать.|чтобы он не совершал зла, принимая его за добро! В эту минуту дверь моей студии отворилась. Это Анджолита явилась позировать.
early_short_stories_0612.wav|Генрих взглянул на нее и остолбенел. — Ты с нее пишешь свою картину? — почти закричал он. — Да, — ответил я, — а что?|Генрих взглянул на нее и остолбенел. — Ты с нее пишешь свою картину? — почти закричал он. — Да, — ответил я, — а что?
early_short_stories_0613.wav|— Да ведь это еще дитя! И ты взял ее в натурщицы? Ты учишь ее этому ужасному ремеслу? Господи! Да ведь ты честный человек?!|— Да ведь это еще дитя! И ты взял ее в натурщицы? Ты учишь ее этому ужасному ремеслу? Господи! Да ведь ты честный человек?!
early_short_stories_0614.wav|Я не успел ему ответить. Он схватил свою широкополую шляпу и ушел.|Я не успел ему ответить. Он схватил свою широкополую шляпу и ушел.
early_short_stories_0615.wav|— Что с этим синьором? — спросила Анджолита. Она не поняла ничего: мы говорили по-русски. Я сердито ответил:|— Что с этим синьором? — спросила Анджолита. Она не поняла ничего: мы говорили по-русски. Я сердито ответил:
early_short_stories_0616.wav|— Этот синьор просил у меня денег, а я сказал, что он не получит ни одного сольдо!.. Прошло две недели.|— Этот синьор просил у меня денег, а я сказал, что он не получит ни одного сольдо!.. Прошло две недели.
early_short_stories_0617.wav|Но теперь моя работа плохо подвигалась вперед, потому что Анджолита стала хандрить.|Но теперь моя работа плохо подвигалась вперед, потому что Анджолита стала хандрить.
early_short_stories_0618.wav|У нее появилось выражение задумчивости, совершенно не подходившее к Джульетте. Болтливость с нее как будто соскочила.|У нее появилось выражение задумчивости, совершенно не подходившее к Джульетте. Болтливость с нее как будто соскочила.
early_short_stories_0619.wav|Я стал было ее расспрашивать, но ничего не добился. Наконец, в один прекрасный день она не пришла.|Я стал было ее расспрашивать, но ничего не добился. Наконец, в один прекрасный день она не пришла.
early_short_stories_0620.wav|На следующий сеанс тоже не явилась, и я увидел ее только на четвертый день. — Что с тобой сталось, Анджолита?|На следующий сеанс тоже не явилась, и я увидел ее только на четвертый день. — Что с тобой сталось, Анджолита?
early_short_stories_0621.wav|— Niente. Ничего. Я не могла.|— . Ничего. Я не могла.
early_short_stories_0622.wav|Я заметил, что она за эти дни побледнела и осунулась. И руки у нее заметно дрожали, когда она стала расстегивать свой корсаж.|Я заметил, что она за эти дни побледнела и осунулась. И руки у нее заметно дрожали, когда она стала расстегивать свой корсаж.
early_short_stories_0623.wav|И вдруг, представьте, она упала на кушетку, закрыла лицо руками и залилась слезами: — Что такое?|И вдруг, представьте, она упала на кушетку, закрыла лицо руками и залилась слезами: — Что такое?
early_short_stories_0624.wav|— Я не могу больше! Это стыдно, стыдно!.. — Что стыдно, Madonna ti guardi? Позировать?(сноска:|— Я не могу больше! Это стыдно, стыдно!.. — Что стыдно, ? Позировать? сноска:
early_short_stories_0625.wav|Madonna ti guardi — буквольно.: «храни тебя Матерь Божья», употребляются в смысле Бог с тобой) — Да...|— буквольно.: храни тебя Матерь Божья , употребляются в смысле Бог с тобой — Да...
early_short_stories_0626.wav|Я остолбенел. — О, черт побери! — и меня осенила вздорная, но верная мысль:|Я остолбенел. — О, черт побери! — и меня осенила вздорная, но верная мысль:
early_short_stories_0627.wav|— Да уж не сошлась ли ты с тем синьором?|— Да уж не сошлась ли ты с тем синьором?
early_short_stories_0628.wav|Она сразу перестала плакать и вскочила. — Да это он мне объяснил. Вы солгали мне: тот синьор не просил у вас денег; синьор упрекал вас за ваши отношения ко мне, и вот почему вы так гневались!|Она сразу перестала плакать и вскочила. — Да это он мне объяснил. Вы солгали мне: тот синьор не просил у вас денег; синьор упрекал вас за ваши отношения ко мне, и вот почему вы так гневались!
early_short_stories_0629.wav|— Побойся Бога, ciociarina, какие это «отношения»?! Она опять заплакала.|— Побойся Бога, , какие это отношения ?! Она опять заплакала.
early_short_stories_0630.wav|— Это правда, что вы мне ничего дурного не сделали; я сама согласилась стать вашей натурщицей...|— Это правда, что вы мне ничего дурного не сделали; я сама согласилась стать вашей натурщицей...
early_short_stories_0631.wav|Но ведь это ужасно! Я только теперь поняла, как это ужасно! — Да где ты с ним встречалась?|Но ведь это ужасно! Я только теперь поняла, как это ужасно! — Да где ты с ним встречалась?
early_short_stories_0632.wav|Оказалось, что он назначал ей свидания в via Albani,|Оказалось, что он назначал ей свидания в ,
early_short_stories_0633.wav|где-то у черта на куличках. Мне хотелось сказать ей: «Моя дорогая, почтенный синьор просто-напросто влюбился в тебя!» — но что-то непонятное удерживало меня.|где-то у черта на куличках. Мне хотелось сказать ей: Моя дорогая, почтенный синьор просто-напросто влюбился в тебя! — но что-то непонятное удерживало меня.
early_short_stories_0634.wav|Однако эта история мне надоела: я не выношу женских слез. Я сказал ей: — Знаешь, fanciulletta, я не могу принуждать тебя.|Однако эта история мне надоела: я не выношу женских слез. Я сказал ей: — Знаешь, , я не могу принуждать тебя.
early_short_stories_0635.wav|(сноска: fanciulletta — маленькая девочка)|сноска: — маленькая девочка
early_short_stories_0636.wav|Если ты не хочешь позировать, вот твой расчет, и ты свободна. А когда ты очнешься, приходи опять ко мне, и мы окончим нашу картину.|Если ты не хочешь позировать, вот твой расчет, и ты свободна. А когда ты очнешься, приходи опять ко мне, и мы окончим нашу картину.
early_short_stories_0637.wav|Я настолько хорошо знал этого веселого котенка, что был уверен в скоротечности такого «затмения». Но прошла целая неделя,|Я настолько хорошо знал этого веселого котенка, что был уверен в скоротечности такого затмения . Но прошла целая неделя,
early_short_stories_0638.wav|и она не являлась. Наконец — было это, как теперь помню, в четверг|и она не являлась. Наконец — было это, как теперь помню, в четверг
early_short_stories_0639.wav|— я увидел ее снова. Я сидел в своей студии, смотрел на неоконченную картину и злился, что не могу дописать ее.|— я увидел ее снова. Я сидел в своей студии, смотрел на неоконченную картину и злился, что не могу дописать ее.
early_short_stories_0640.wav|Увидев Анджолиту, я радостно кинулся ей навстречу. Но ликовать было нечего. — Я пришла к синьору,|Увидев Анджолиту, я радостно кинулся ей навстречу. Но ликовать было нечего. — Я пришла к синьору,
early_short_stories_0641.wav|— заявила она мне почти с первого слова, — с великой просьбой. Я хочу... Я буду умолять его, чтобы он уничтожил эту бесстыдную картину|— заявила она мне почти с первого слова, — с великой просьбой. Я хочу... Я буду умолять его, чтобы он уничтожил эту бесстыдную картину
early_short_stories_0642.wav|— codesto quadro impudico! Моя злость сразу вернулась. — Ты с ума сошла? — раскричался я.|— ! Моя злость сразу вернулась. — Ты с ума сошла? — раскричался я.
early_short_stories_0643.wav|— Я не сошла с ума. Но я умоляю! Умоляю!.. Я холодно ответил: — Ни за что.|— Я не сошла с ума. Но я умоляю! Умоляю!.. Я холодно ответил: — Ни за что.
early_short_stories_0644.wav|Анджолита бросилась передо мной на колени. Но я уже не помнил себя от досады. Я схватил «Джульетту» с мольберта,|Анджолита бросилась передо мной на колени. Но я уже не помнил себя от досады. Я схватил Джульетту с мольберта,
early_short_stories_0645.wav|запер ее в соседней комнате и ушел из студии, крикнув на прощанье:|запер ее в соседней комнате и ушел из студии, крикнув на прощанье:
early_short_stories_0646.wav|— Скажи своему синьору, что он не только большой дурак, но и большой грешник! Больше я уже не видел моей Анджолиты.|— Скажи своему синьору, что он не только большой дурак, но и большой грешник! Больше я уже не видел моей Анджолиты.
early_short_stories_0647.wav|Через четыре дня ко мне пришла пожилая, но еще красивая чочара, мать девочки,|Через четыре дня ко мне пришла пожилая, но еще красивая чочара, мать девочки,
early_short_stories_0648.wav|и спросила, не видал ли я за последнее время ее дочери, которая куда-то исчезла. Я предложил ей тот же вопрос, и она ушла.|и спросила, не видал ли я за последнее время ее дочери, которая куда-то исчезла. Я предложил ей тот же вопрос, и она ушла.
early_short_stories_0649.wav|А через полчаса я получил городское письмо, в котором прочел: «Ради Бога! Ты не знаешь, где она? подпись Генрих».|А через полчаса я получил городское письмо, в котором прочел: Ради Бога! Ты не знаешь, где она? подпись Генрих .
early_short_stories_0650.wav|Прошел день. Вечером дверь моей студии отворилась. Вошел Генрих.|Прошел день. Вечером дверь моей студии отворилась. Вошел Генрих.
early_short_stories_0651.wav|Не снимая шляпы, он сел у стола, опустил голову на руки и словно задумался. — Ну? — спросил я.|Не снимая шляпы, он сел у стола, опустил голову на руки и словно задумался. — Ну? — спросил я.
early_short_stories_0652.wav|Он глухо ответил: — Утопилась.|Он глухо ответил: — Утопилась.
early_short_stories_0653.wav|Святки в Италии// Синьор Депретис быстро взбежал по лестнице и позвонил. Отперла ему сама жена.|Святки в Италии Синьор Депретис быстро взбежал по лестнице и позвонил. Отперла ему сама жена.
early_short_stories_0654.wav|Увидев большой пакет, который принес с собою муж, она радостно спросила: — Нашлась?|Увидев большой пакет, который принес с собою муж, она радостно спросила: — Нашлась?
early_short_stories_0655.wav|Синьор Паоло качнул головою, снял пальто и взял пакет в руки. — Все плачет? — спросил он у жены, которая сделала утвердительный знак.|Синьор Паоло качнул головою, снял пальто и взял пакет в руки. — Все плачет? — спросил он у жены, которая сделала утвердительный знак.
early_short_stories_0656.wav|— И не спала? — Нет. Она так впечатлительна! — Знаешь что? — заговорил в раздумье муж:|— И не спала? — Нет. Она так впечатлительна! — Знаешь что? — заговорил в раздумье муж:
early_short_stories_0657.wav|— Я хотел было подождать вечера и устроить ей сюрприз на елку. Но надо будет отдать ей куклу теперь же, а то она слишком взволнована.|— Я хотел было подождать вечера и устроить ей сюрприз на елку. Но надо будет отдать ей куклу теперь же, а то она слишком взволнована.
early_short_stories_0658.wav|Нерина сидела на кушетке в своей хорошенькой детской и печально смотрела в окно.|Нерина сидела на кушетке в своей хорошенькой детской и печально смотрела в окно.
early_short_stories_0659.wav|Ее глаза были так необычайно красны, а круги под ними так необычайно сини,|Ее глаза были так необычайно красны, а круги под ними так необычайно сини,
